"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"17994816508911402","26584058768","https://scontent.cdninstagram.com/v/t51.2885-19/428130572_1325083978176260_4988173867864981127_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=am2ttcAi2soAX_csJDj&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAXdqO9S5BK9R_U6WXd0ZTLrZ4cbiNEDdYyiLhv6WWjVg&oe=65DF4C1F&_nc_sid=10d13b","_danielaleone_","""Un uomo onesto, libero, di grandi valori"" ma disinformato su una tragedia?","16","0","7","05/27/2023 3:31 PM"
"17864147141898609","8015519454","https://scontent.cdninstagram.com/v/t51.2885-19/246298125_927857194486962_6538744000026418731_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=YE19pz6Je1YAX8LI9Yl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA9FFmp798OLX0zqvX9Uw9Ycv7LCWuu44t6Eogp8qdf8Q&oe=65DE3CC1&_nc_sid=10d13b","cristina.bodini.3","See pinocchio","6","0","0","05/27/2023 3:31 PM"
"17933816354675427","4287433947","https://scontent.cdninstagram.com/v/t51.2885-19/427600854_689042086481071_6997282203983014147_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=YGutAeUpgJIAX_47dau&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCgqK6W0I7nQw5PJM6gxH_1XJ_2nLLW7XwqhBunyu7WSg&oe=65DF0930&_nc_sid=10d13b","bianca93s","Ridicolo","3","0","0","05/27/2023 3:32 PM"
"18419069164018727","2184962704","https://scontent.cdninstagram.com/v/t51.2885-19/288388753_777235026989719_2239157346047724472_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=-58sRBX9Qq8AX-92ZNk&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCvQT4VyisBXrxekdtHEn3cH-wNSfuPZx8hCv3IZfgHyA&oe=65DF02BC&_nc_sid=10d13b","eugeniamartinica","Meglio continuare con il silenzio.","34","0","0","05/27/2023 3:33 PM"
"18003286033677204","4798478735","https://scontent.cdninstagram.com/v/t51.2885-19/228943589_1545073275824625_4862327818877928137_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=1hYvTuhXUmwAX8mWF-c&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDlB1cEslNW9Q2MiCgqpoJWoclfTUpI6g3BBEweefI0CA&oe=65DEB415&_nc_sid=10d13b","secondhhand","Al Processo di Norimberga era molto usata come scusa. Evidentemente dobbiamo ricordarci che un famoso artista merita la nostra stima personale come non più di una qualsiasi società di servizi 🖕","2","0","0","05/27/2023 3:37 PM"
"17859927830955693","4070825484","https://scontent.cdninstagram.com/v/t51.2885-19/425029143_1125016078674441_2679808375364785347_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=bZsp6jXMRkQAX96hrRZ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA9N4n6K2lTZyKPpc7i69O_XgrmT5bdAQYaO3lPat956g&oe=65DEBD34&_nc_sid=10d13b","ira_dos_anjos","non credo😊","1","0","0","05/27/2023 3:48 PM"
"17995358218800922","10148414072","https://scontent.cdninstagram.com/v/t51.2885-19/332309727_501191448672346_4014113641631136956_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=nldGlNuppK4AX8vGDfu&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDyGYh_OdzMvg1bmdyX-m53tzaKp0PnpSMFBm_DjVPFAw&oe=65DFB0B2&_nc_sid=10d13b","danida64","Poco credibile!!","6","0","0","05/27/2023 3:48 PM"
"17878060721829806","2404408045","https://scontent.cdninstagram.com/v/t51.2885-19/160308614_294221648921677_7533161653177832721_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=ykmKktlvIzAAX9gwEbw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDdO2_tmVbClNnOj5YNZhbI0Cq_0lGRsrU-P9zGgQMZFg&oe=65DFA767&_nc_sid=10d13b","50falco","Ma chi ci crede 🤣🤣🤣🤣 solo vergogna, sindaco  organizzatori, tutto per i maledetti soldi!!","4","0","0","05/27/2023 3:49 PM"
"17923536824685344","9010014736","https://scontent.cdninstagram.com/v/t51.2885-19/404049088_1103941810766505_6509271244194727552_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=PHahtBSt8JoAX8pSlas&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAEYxHZf_UXyqBY_27OlmjMWDfADu30K3DpzAzZHohqqg&oe=65DFDDB0&_nc_sid=10d13b","ilaria.cb","Non è una buona motivazione.","1","0","0","05/27/2023 3:50 PM"
"18003270931787777","490136691","https://scontent.cdninstagram.com/v/t51.2885-19/129763195_420485682439756_848039110431919910_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=5Djx49TNFYAAX-GXSaZ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDf0ZhkzZJd4GD21mTC7CbM5B26l1DRGyGQn7emWrxRhg&oe=65DF30DE&_nc_sid=10d13b","corradokap","Ma va a caghèr....","2","0","0","05/27/2023 3:50 PM"
"17985430387964023","1734804892","https://scontent.cdninstagram.com/v/t51.2885-19/89741191_644141086379443_8000286155499110400_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=CIu0GBtOKzYAX93oyRg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC5Pi5PCftWbgeR8pkIDoSHwdNJ3MZBOInp_nWd-APn9A&oe=65DEB7DB&_nc_sid=10d13b","mariademauro1961","La toppa è peggio del buco. È arrivato a Bologna il giorno prima, impossibile non sapere. Basta con questa storia, rispetto per le vittime.","14","0","0","05/27/2023 3:51 PM"
"18259007905197124","6823411324","https://scontent.cdninstagram.com/v/t51.2885-19/422625611_237465329409113_1915489707723413255_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=TcbzTmaRUrgAX9IRvJb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCWk4_BsFnoKi1kdav4uHuY7muSEgaWyNtRuXBO4fBwnA&oe=65DE1C60&_nc_sid=10d13b","___er______________","Basta con questa polemica inutile.....","10","0","0","05/27/2023 3:53 PM"
"17981611685008566","10657124011","https://instagram.ffor27-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ffor27-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=akKp9od0V_AAX-qkTOC&edm=AId3EpQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfBZL1uMhaHLbp-fBWq5nTuNcnq99rDU2LLqmzW8SwFr0A&oe=65DFE88F&_nc_sid=f5838a","bernardi672","Strano dove vive???? Non ne ha parlato nessuno !!! Ma va la dai","3","0","1","05/27/2023 3:55 PM"
"17965843802425030","1981559831","https://scontent.cdninstagram.com/v/t51.2885-19/11875274_1484449101877050_684890247_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Kwes1D2JZTkAX-gFvn_&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDHoiG72p85O7gySGDOhXs4ReDBJOo-fq_K011X0KJdMg&oe=65E004D2&_nc_sid=10d13b","mauriziocirrone56","Poverino....non sapeva","1","0","0","05/27/2023 3:59 PM"
"17948737166505713","233260963","https://scontent.cdninstagram.com/v/t51.2885-19/392923315_678345640690001_7596532240703601895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=2tHy0S9OWeEAX9ZbmN6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD8B3S3bV8hUqcWMNurJykKg62TQfXha0FAiKRLPNjEyg&oe=65DF99C9&_nc_sid=10d13b","lorenzomarchesiello","2 poveri,patetici 🤡🤡.","1","0","0","05/27/2023 4:00 PM"
"17979761393227161","4375897132","https://scontent.cdninstagram.com/v/t51.2885-19/69444513_340695913475432_2103822560952057856_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=pO6gPHmnWUAAX8CL3BD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA-XQdzymnIc3IjYEk0M3SAK6OelCror9Y-u6co6FpyDA&oe=65DE36B9&_nc_sid=10d13b","silvana.mannara","Assurdo … impossibile che non abbiano saputo .","1","0","0","05/27/2023 4:01 PM"
"18017988736601119","7103712255","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=akKp9od0V_AAX-LKZ0s&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCTT2YzJ5J5pzRaEDEuly_Pd0AUiFu5MeQIqjzbtsYB6w&oe=65DFE88F&_nc_sid=2c5659","an.tonella467","La pezza è peggio del buco. Taci per favore","2","0","0","05/27/2023 4:01 PM"
"18028947457468052","29582185713","https://scontent.cdninstagram.com/v/t51.2885-19/294293952_118672067561736_4447362099707810393_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=0_B34JUowwkAX_lTkiC&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCtnlbagP3nRJkXYIwHOdUYzilWm3JI9kfaoE28FvWrwQ&oe=65DE1BB2&_nc_sid=10d13b","alessandromasci","A cazzari","6","0","0","05/27/2023 4:01 PM"
721052544_1443465664404778776_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=0ZGjbQbEOXcAX_usrrM&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDPOuGpcWofkzGsoWYzbRTkCWCDaZnOKnd9ODS5vAJPHg&oe=65DFC3D7&_nc_sid=10d13b","barbaragorlini","Ma dai...","0","0","0","05/28/2023 12:20 PM"
