"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"17977940246265891","44884565030","https://scontent.cdninstagram.com/v/t51.2885-19/366583525_1004738577225055_4070132257918282869_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=IGvChexoJfwAX-c73hA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAnzEayOhG_rSx6pDZ2olfoHQl_MNIhgTkGgmqlOjhJAw&oe=65DF83CE&_nc_sid=10d13b","andrearapisarda9","Bravo il ragazzo","1","0","0","05/20/2023 9:27 PM"
"17984544022955590","28980858740","https://scontent.cdninstagram.com/v/t51.2885-19/324073321_225648103236341_3340255220260519972_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=NZ557HG42CEAX9KTh0l&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBGMo6IRqrjqiRL9yoF8nA8qD2KlSCqYswkBemG2w3zdQ&oe=65DECB75&_nc_sid=10d13b","tiziana.montanaro_","Sembra diventata una passerella che sposta l' attenzione dai reali problemi ..personaggi noti e non che vogliono aiutare lo facessero a telecamere spente","68","0","13","05/20/2023 9:30 PM"
"18006956197728762","352567021","https://scontent.cdninstagram.com/v/t51.2885-19/305063376_452757813457673_1043280053427734307_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=Z7skzTUP5rcAX9WqU78&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB9KO80I7EsY_cRXurJYxVe28vHf32EjK_8mIz02AerDQ&oe=65DEEFC1&_nc_sid=10d13b","racheleborgognoni","@ireneemarchetti","0","0","1","05/20/2023 9:32 PM"
"18068340955355243","50557080369","https://scontent.cdninstagram.com/v/t51.2885-19/421916134_1555999338482213_735025926284315656_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=QLaezzmDsC0AX8bThuE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAquDGPHVkx_jebE1J97Qv5fhS_eb5vT2DkTWNTZlBQOg&oe=65DF3BA4&_nc_sid=10d13b","healthy_food_mari","👏👏👏👏👏😍😍","0","0","0","05/20/2023 9:36 PM"
"18360196015021229","2105508638","https://scontent.cdninstagram.com/v/t51.2885-19/324397461_1160647687951689_1167666537834837404_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=gtGZpRwIgYkAX9zgOya&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAZDlaeBgbFJe_nVNRX0Id5atW8yU9iV-hUPafu4sEWCw&oe=65DF0BC6&_nc_sid=10d13b","linarocontini","👏👏👏🔥Bravo ragazzo!!","4","0","0","05/20/2023 9:49 PM"
"17851958723975392","609062062","https://scontent.cdninstagram.com/v/t51.2885-19/387268461_1364412677478548_4309863905746330914_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=LOS5DQbDa-wAX-WFV1B&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCdqV7S9q7Akig48nBSRbt1hudmSYVw_7EoE1aA9PPB-w&oe=65DEBC29&_nc_sid=10d13b","tiziano_misuraca","Ringraziate il PD 🤡 🌈 🐑 🐑","2","0","1","05/20/2023 9:58 PM"
"18020896789501508","31727839014","https://instagram.faqp5-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ad=z-m&_nc_ht=instagram.faqp5-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=akKp9od0V_AAX-87Hrv&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDJwFD0RP_aDrHloL6s739LRW2lQTRTH0WMqW5zloveUQ&oe=65DFE88F&_nc_sid=9e8221","ilribelle_","Ecco i nostri giovani ragazzi del fango. Grazie ❤️❤️❤️💪💪💪💪💪","1","0","0","05/20/2023 10:00 PM"
"18020312344514883","4298471907","https://scontent.cdninstagram.com/v/t51.2885-19/61444339_2935190849856203_9151277149615816704_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=f7c_RuJ68G4AX9bgSH4&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAGb-qqVPyvlvn6gQTMzjv4teJtHGRiMxUMOKNHZTpQUw&oe=65DFE094&_nc_sid=10d13b","marinellavecchi412","Non avevo dubbi che Cricca andasse ad aiutare. E doveva essere in finale ❤️❤️❤️❤️","11","0","0","05/20/2023 10:06 PM"
"18144120184295368","50371679265","https://scontent.cdninstagram.com/v/t51.2885-19/275957356_130502339517741_953658091752102855_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=b9wS2wZxXq0AX8Fa_TT&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA5ckWl1RuwX2OE1ILfuqQA9hK42iKDvckH88PFX1DqTg&oe=65DE6820&_nc_sid=10d13b","silla.fittipaldi","Chiamate anche gli ambientalisti così li tenete occupati.","2","0","3","05/20/2023 10:16 PM"
"17977116209226995","274752536","https://scontent.cdninstagram.com/v/t51.2885-19/424780710_638027125066184_4641955120143759654_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=UwcIj34PsgsAX8XqF2v&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDZkuTIZD3s1u7V3sWDOIKDCcPRb5pAcbjhV8KczUk06w&oe=65DF757F&_nc_sid=10d13b","susy__giuli","Bravi ragazzi ❤️❤️","2","0","0","05/20/2023 10:31 PM"
